Organization,Address,Reviewer,Review Title,Review,Review Count,Helpful Count,Restaurant Count,Location,Rating Date,Rating
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Emyr J,Better options elsewhere,Style over substance  really standard food and you have to queue to get an order in  there are wait staff  but they are plate carriers only. With lots of options around that offer better value  service and standards  its certainly worth skipping,2,0,0,Sydney  Australia,16 November 2015,2
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,PennyL2013,Poor Parmiggiana,Chicken Parmiggiana looked like a stew and didn't taste much better. Couldn't see the Rosemary on the fries. Pizza was under crooked with a floppy base  would have been better from a shop frozen isle.,56,13,43,Sydney  New South Wales,4 weeks ago,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Chris J,Disappointing,I had a Thai Chicken & Prawn salad from the specials menu. It looked pretty but was disappointing and not as tasty as it looked. I didn't finish the salad and felt it was quite average for a price of almost $20.,44,17,27,Sydney  New South Wales,29 December 2015,3
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Outback2014,Better options elsewhere,Style over substance  really standard food and you have to queue to get an order in  there are wait staff  but they are plate carriers only. With lots of options around that offer better value  service and standards  its certainly worth skipping,24,9,8,Sydney  New South Wales,16 November 2015,2
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Peter P,As a restaurant before an event,Saturday 24 October Sydney soccer derby day. It was widely publicised that the game was a sell out with more than 40000 expected. We booked a table for 12 people at 5:30. We queued for 15 mins to order food  a further 15 mins to order drinks and then waited over an hour for the food to arrive. We finally...   More,4,1,3,Newtown  Sydney,25 October 2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Natsreview,Poor arrangements on soccer day,Booked a table but had to wait ages on 4 queues to order unlike usual arrangements. If they had told me when I booked  I would have gone elsewhere. Food was very slow coming so that we were late for our soccer game despite allowing 1.5 hours.,14,13,4,Sydney  New South Wales,24 October 2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,2Kidsandme,Bum Ire,Went on an early Saturday evening with my husband and son. You seat yourself and order at pay table  my husband waited for about 20 minutes in the line just to order! Then 15 minutes wait at Bar to order drinks! When food eventually came  no cutlery  the burger was ok  but meatballs and mash tasteless and bland. The whole...   More,4,2,3,Rozelle  Sydney,20 September 2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Daniel U,Dinner before the game.,Good place to eat before the footy  I love the lamb souvlaki. Son had a burger  was delicious  but they had no beetroot. Service could be a tad friendlier  but the food is good  service is quick.,9,1,6,Drummoyne  Sydney,15 September 2015,4
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Steve P,High prices  poor service,Wish I could say more  but walked out after 15 minutes of no service. Staff only expertise seems to be at ignoring waiting customers. It seems that customers are required to order at a desk around the corner from entrance. No real signage indicating this. Staff response: customers should know this and are glad to ignore line waiting for seating....   More,35,15,22,Sydney  New South Wales,16 August 2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,LYN13Z,Zero Service,Totally agree with all reviews here. Service for food was zilch but the next service at the bar was below zilch. A round of drinks  a pina colada and a martini. Blank look then finally got a "huh". Cocktails I said. Blank look again. He finally spoke. No pia colada because Barman not in yet. And the martini? Yes ok...   More,1,0,0,Sydney  New South Wales,22 July 2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Wuzzattt,Mediocre,Just grabbed an egg and sausage roll which was mediocre and a tea that was a tea bag in the pot. Staff are not that responsive or to polite. Not much choice for eating brunch at Fox studio's  either this place or Gloria jeans which is just as bad,10,10,9,Sydney  New South Wales,May 16  2015,2
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Graham P,Disgrace,We waited for an hour for what was one of the worst meals we have had Service appalling Prices expensive for the offering Lost our order Just poor management and a place to avoid Seriously places like this don't really do justice to the precinct Avoid or be prepared to be disappointed,22,2,14,Sydney  New South Wales,May 30  2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Jared J,Rum Fire  Enertainment Quarter Fox Studios Sydney,2nd visit in 2years to Rum Fire Caf/Restaurant in the Entertainment Quarter at Fox Studios prior to attending a Sydney Swans AFL Game. Our 1st visit we thought it was just a busy night as the meals were good servings and quality but the Bar Service almost did not exist. Last night our experience was worse! Our Party of 6...   More,53,36,34,Sydney  New South Wales,May 29  2015,3
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,steph_sneddz,Mediocre,Just grabbed an egg and sausage roll which was mediocre and a tea that was a tea bag in the pot. Staff are not that responsive or to polite. Not much choice for eating brunch at Fox studio's  either this place or Gloria jeans which is just as bad,21,20,11,Newtown  Sydney,May 16  2015,2
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Jess D,THE WORST,Up until now I have written very positive reviews on my dining experience in Sydney. That is about to change. We arrived at fox studios last Wednesday for a pre concert dinner (this is at 6:30pm). We ordered salad  dips  burger and tried to get 2 pizzas. We were told that they were sold out of pizza  so went for...   More,4,3,3,Sydney  New South Wales,April 7  2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Phil-Joel,DO NOT STOP HERE,Honestly the worst dining experience ever! We had a group of 4 stop in for dinner before a concert on a Wednesday night. We arrived at appox 6:30 and ordered our meals straight away and were told there was a 30 minute wait. After 1.5hrs we were getting extremely annoyed. We still had not even received our dips we ordered...   More,55,15,39,Rozelle  Sydney,April 7  2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Ronelle F,It was ok,We (family with 2 teens) dropped in here for dinner after a Waratah's game at around 6:30 on a Sunday. We all had a main & a drink each. The service was fine & we had no problems with the meals (a burger  gnocchi  salmon & chicken caesar) as experienced by many of the reviewers. Not cheap as the bill...   More,1,1,0,Drummoyne  Sydney,March 22  2015,3
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Deb-Anne_67,Gross,We went for dinner whilst our daughter was at a One Direction concert. I have NEVER had worse service and after 1hr 25 minutes when our food eventually came out it was barely edible. Do yourself a favour and keep walking.,11,8,6,Sydney  New South Wales,February 7  2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Don2156,frustration awaits you,Slow service  no plates for sharing food. Only excuses for poor service  wrong orders and forgotten orders,63,35,20,Sydney  New South Wales,February 7  2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Clara S,Keep walking....there are way better options,It was so bad it was almost funny! Couple of classic quotes "We don't have plates" "We've run out of forks" Table next to us asked for their money back when the burger came with 6 chips! And the waitress got stuck into an argument about it! Pizza was awful...all the ingredients piled in the middle. Keep walking  there are...   More,63,17,48,,February 7  2015,1
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Joanne S,Terrible service  ordinary food,We ate there last night  the service was awful and the food was average at best. I ordered a medium rare steak  and asked to swap the chips for veggies. The steak that came out was bordering on blue  the veggies were dry  cold and tasteless. There were a few groups of people around us that were... read more,30,13,4,Sydney  Australia,May 3  2014,2
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,Vanessa F,Nice and reasonable cost,Ate here prior to a show..Nice food  although waited around 40 minutes to receive the meal. Would come here again though,68,20,45,Sydney  New South Wales,December 30  2014,4
Rum Fire,Shop 2151 122 Lang Rd Moore Park Sydney New South Wales 2021 Australia,speake53,Just had coffee,We had coffee after a show on a Friday night. We ordered a skim hot chocolate  and a soy flat white. The coffee was made with full cream milk  so it had to be taken back. The cafe was not busy at all  so a silly mistake. Lucky my friend picked it up otherwise she would of been in trouble...   More,71,29,43,Sydney  New South Wales,November 25  2014,3
